estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
Chacala (INIAF),2026-09-07 11:00:00,24,0.0,8,36,298,5.2
Chacala (INIAF),2026-09-07 11:00:00,27,0.0,15,37,270,7.7
Chacala (INIAF),2026-09-07 11:00:00,30,0.0,15,36,271,6.4
Chacala (INIAF),2026-09-07 11:00:00,33,0.0,9,36,268,5.0
Chacala (INIAF),2026-09-07 11:00:00,36,0.0,5,36,311,3.8
Chacala (INIAF),2026-09-07 11:00:00,39,0.0,-3,36,352,2.6
Chacala (INIAF),2026-09-07 11:00:00,42,0.0,-3,27,323,3.0
Chacala (INIAF),2026-09-07 11:00:00,45,0.0,4,26,300,3.4
Chacala (INIAF),2026-09-07 11:00:00,48,0.0,8,26,290,6.2
Chacala (INIAF),2026-09-07 11:00:00,51,0.0,15,26,273,8.9
Chacala (INIAF),2026-09-07 11:00:00,54,0.0,15,26,266,7.6
Chacala (INIAF),2026-09-07 11:00:00,57,0.0,7,26,256,6.3
Chacala (INIAF),2026-09-07 11:00:00,60,0.0,1,26,310,4.4
Chacala (INIAF),2026-09-07 11:00:00,63,0.0,-4,26,354,2.3
Chacala (INIAF),2026-09-07 11:00:00,66,0.0,-4,26,312,3.0
Chacala (INIAF),2026-09-07 11:00:00,69,0.0,2,26,335,2.8
Chacala (INIAF),2026-09-07 11:00:00,72,0.0,6,26,308,6.2
Chacala (INIAF),2026-09-07 11:00:00,75,0.0,15,26,276,9.6
Chacala (INIAF),2026-09-07 11:00:00,78,0.0,15,26,266,8.3
Chacala (INIAF),2026-09-07 11:00:00,81,0.0,5,26,256,7.1
Chacala (INIAF),2026-09-07 11:00:00,84,0.0,0,26,304,4.7
Chacala (INIAF),2026-09-07 11:00:00,87,0.0,-4,26,350,2.3
Chacala (INIAF),2026-09-07 11:00:00,90,0.0,-4,26,342,4.4
Chacala (INIAF),2026-09-07 11:00:00,93,0.0,2,26,342,5.7
Chacala (INIAF),2026-09-07 11:00:00,96,0.0,7,26,310,7.1
Chacala (INIAF),2026-09-07 11:00:00,99,0.0,15,26,275,8.5
Chacala (INIAF),2026-09-07 11:00:00,102,0.0,15,26,268,5.7
Chacala (INIAF),2026-09-07 11:00:00,105,0.0,7,27,256,2.8
Chacala (INIAF),2026-09-07 11:00:00,108,0.0,-4,26,310,2.8
Chacala (INIAF),2026-09-07 11:00:00,111,0.0,-4,26,355,2.7
Charazani,2026-09-07 11:00:00,3,0.0,19,55,69,2.7
Charazani,2026-09-07 11:00:00,6,0.0,19,55,69,2.3
Charazani,2026-09-07 11:00:00,9,0.0,14,56,59,2.0
Charazani,2026-09-07 11:00:00,12,0.0,9,55,343,1.4
Charazani,2026-09-07 11:00:00,15,0.9,5,89,264,0.6
Charazani,2026-09-07 11:00:00,18,0.9,5,89,135,1.3
Charazani,2026-09-07 11:00:00,21,1.9,10,89,73,1.5
Charazani,2026-09-07 11:00:00,24,1.3,12,89,71,2.2
Charazani,2026-09-07 11:00:00,27,1.7,14,89,61,2.9
Charazani,2026-09-07 11:00:00,30,1.4,14,89,33,2.0
Charazani,2026-09-07 11:00:00,33,1.2,11,89,4,1.2
Charazani,2026-09-07 11:00:00,36,1.9,9,89,307,1.8
Charazani,2026-09-07 11:00:00,39,2.1,6,90,245,2.4
Charazani,2026-09-07 11:00:00,42,0.0,6,35,154,1.1
Charazani,2026-09-07 11:00:00,45,0.0,9,36,105,0.9
Charazani,2026-09-07 11:00:00,48,0.0,13,36,83,1.7
Charazani,2026-09-07 11:00:00,51,0.0,17,56,58,2.4
Charazani,2026-09-07 11:00:00,54,0.0,17,56,60,1.9
Charazani,2026-09-07 11:00:00,57,0.0,13,36,60,1.3
Charazani,2026-09-07 11:00:00,60,0.0,10,37,142,1.5
Charazani,2026-09-07 11:00:00,63,0.0,6,57,215,1.5
Charazani,2026-09-07 11:00:00,66,0.0,6,56,159,1.5
Charazani,2026-09-07 11:00:00,69,0.0,10,57,80,1.5
Charazani,2026-09-07 11:00:00,72,0.0,14,56,89,1.7
Charazani,2026-09-07 11:00:00,75,1.1,18,89,91,1.9
Charazani,2026-09-07 11:00:00,78,1.4,18,89,12,2.0
Charazani,2026-09-07 11:00:00,81,0.0,13,56,293,2.0
Charazani,2026-09-07 11:00:00,84,0.0,9,56,294,2.5
Charazani,2026-09-07 11:00:00,87,0.0,5,26,294,2.8
Charazani,2026-09-07 11:00:00,90,0.0,5,26,295,3.0
Charazani,2026-09-07 11:00:00,93,0.0,9,26,285,2.5
Charazani,2026-09-07 11:00:00,96,0.0,14,26,358,3.3
Charazani,2026-09-07 11:00:00,99,0.0,19,35,61,4.2
Charazani,2026-09-07 11:00:00,102,0.0,19,36,56,3.3
Charazani,2026-09-07 11:00:00,105,0.0,12,26,51,2.5
Charazani,2026-09-07 11:00:00,108,0.0,5,26,38,1.9
Charazani,2026-09-07 11:00:00,111,0.0,5,26,21,1.1
Chipaya,2026-09-07 11:00:00,3,0.0,20,35,146,1.8
Chipaya,2026-09-07 11:00:00,6,0.0,20,37,188,5.0
Chipaya,2026-09-07 11:00:00,9,0.0,11,36,220,8.2
Chipaya,2026-09-07 11:00:00,12,0.0,6,35,224,5.4
Chipaya,2026-09-07 11:00:00,15,0.0,2,55,224,2.6
Chipaya,2026-09-07 11:00:00,18,0.0,2,56,276,1.6
Chipaya,2026-09-07 11:00:00,21,0.0,7,56,338,0.8
Chipaya,2026-09-07 11:00:00,24,0.0,11,56,33,1.3
Chipaya,2026-09-07 11:00:00,27,0.0,18,56,175,1.7
Chipaya,2026-09-07 11:00:00,30,0.0,18,56,202,5.0
Chipaya,2026-09-07 11:00:00,33,0.0,12,56,220,8.4
Chipaya,2026-09-07 11:00:00,36,0.0,6,56,220,5.8
Chipaya,2026-09-07 11:00:00,39,0.0,1,56,220,3.2
Chipaya,2026-09-07 11:00:00,42,0.0,1,36,230,2.4
Chipaya,2026-09-07 11:00:00,45,0.0,7,36,240,2.2
Chipaya,2026-09-07 11:00:00,48,0.0,13,37,266,2.7
Chipaya,2026-09-07 11:00:00,51,0.0,19,36,282,3.3
Chipaya,2026-09-07 11:00:00,54,0.0,19,36,256,4.7
Chipaya,2026-09-07 11:00:00,57,0.0,11,36,230,6.3
Chipaya,2026-09-07 11:00:00,60,0.0,3,35,226,4.6
Chipaya,2026-09-07 11:00:00,63,0.0,0,56,216,3.0
Chipaya,2026-09-07 11:00:00,66,0.0,0,57,236,3.0
Chipaya,2026-09-07 11:00:00,69,0.0,5,55,236,2.5
Chipaya,2026-09-07 11:00:00,72,0.0,11,56,256,5.6
Chipaya,2026-09-07 11:00:00,75,0.0,20,37,270,8.6
Chipaya,2026-09-07 11:00:00,78,0.0,20,36,256,7.4
Chipaya,2026-09-07 11:00:00,81,0.0,9,56,236,6.2
Chipaya,2026-09-07 11:00:00,84,0.0,1,57,246,4.4
Chipaya,2026-09-07 11:00:00,87,0.0,-3,26,246,2.5
Chipaya,2026-09-07 11:00:00,90,0.0,-3,26,286,2.3
Chipaya,2026-09-07 11:00:00,93,0.0,3,26,320,2.2
Chipaya,2026-09-07 11:00:00,96,0.0,9,26,258,1.8
Chipaya,2026-09-07 11:00:00,99,0.0,19,26,197,1.4
Chipaya,2026-09-07 11:00:00,102,0.0,19,27,218,3.5
Chipaya,2026-09-07 11:00:00,105,0.0,10,26,230,5.4
Chipaya,2026-09-07 11:00:00,108,0.0,-3,26,246,3.8
Chipaya,2026-09-07 11:00:00,111,0.0,-3,27,256,2.1
Cobija,2026-09-07 11:00:00,3,0.0,30,56,76,2.3
Cobija,2026-09-07 11:00:00,6,0.0,30,56,51,2.0
Cobija,2026-09-07 11:00:00,9,0.0,25,56,260,1.6
Cobija,2026-09-07 11:00:00,12,0.0,23,56,230,1.5
Cobija,2026-09-07 11:00:00,15,0.0,19,56,200,1.5
Cobija,2026-09-07 11:00:00,18,0.0,19,56,187,0.8
Cobija,2026-09-07 11:00:00,21,0.0,24,56,157,0.5
Cobija,2026-09-07 11:00:00,24,0.0,28,57,240,0.9
Cobija,2026-09-07 11:00:00,27,0.0,32,36,320,1.2
Cobija,2026-09-07 11:00:00,30,0.0,32,36,324,1.0
Cobija,2026-09-07 11:00:00,33,0.0,29,36,323,0.9
Cobija,2026-09-07 11:00:00,36,0.0,25,36,310,0.9
Cobija,2026-09-07 11:00:00,39,0.0,22,36,290,1.0
Cobija,2026-09-07 11:00:00,42,0.0,22,26,310,1.3
Cobija,2026-09-07 11:00:00,45,0.0,26,26,340,1.1
Cobija,2026-09-07 11:00:00,48,0.0,31,26,340,1.5
Cobija,2026-09-07 11:00:00,51,0.0,34,36,330,2.0
Cobija,2026-09-07 11:00:00,54,0.0,34,35,310,1.9
Cobija,2026-09-07 11:00:00,57,0.0,30,26,290,1.7
Cobija,2026-09-07 11:00:00,60,0.0,25,26,300,1.6
Cobija,2026-09-07 11:00:00,63,0.0,22,36,300,1.5
Cobija,2026-09-07 11:00:00,66,0.0,22,36,310,1.8
Cobija,2026-09-07 11:00:00,69,0.0,27,37,300,2.1
Cobija,2026-09-07 11:00:00,72,0.0,32,36,320,2.5
Cobija,2026-09-07 11:00:00,75,0.0,35,56,340,2.8
Cobija,2026-09-07 11:00:00,78,0.0,35,56,340,2.0
Cobija,2026-09-07 11:00:00,81,0.0,29,36,340,1.2
Cobija,2026-09-07 11:00:00,84,0.0,25,36,340,1.4
Cobija,2026-09-07 11:00:00,87,0.0,22,36,340,1.5
Cobija,2026-09-07 11:00:00,90,0.0,22,36,310,1.6
Cobija,2026-09-07 11:00:00,93,0.0,28,36,320,2.0
Cobija,2026-09-07 11:00:00,96,0.0,32,36,330,2.1
Cobija,2026-09-07 11:00:00,99,0.0,35,36,330,2.2
Cobija,2026-09-07 11:00:00,102,0.0,35,36,340,1.9
Cobija,2026-09-07 11:00:00,105,0.0,29,36,350,1.5
Cobija,2026-09-07 11:00:00,108,0.0,22,36,350,1.5
Cobija,2026-09-07 11:00:00,111,0.0,22,35,340,1.5
Cochabamba - Aeropuerto,2026-09-07 11:00:00,3,0.0,28,56,35,2.6
Cochabamba - Aeropuerto,2026-09-07 11:00:00,6,0.0,28,56,348,2.0
Cochabamba - Aeropuerto,2026-09-07 11:00:00,9,0.0,22,36,295,1.3
Cochabamba - Aeropuerto,2026-09-07 11:00:00,12,0.0,17,36,272,1.5
Cochabamba - Aeropuerto,2026-09-07 11:00:00,15,0.0,13,57,247,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,18,0.0,13,55,302,1.4
Cochabamba - Aeropuerto,2026-09-07 11:00:00,21,0.0,19,56,344,1.0
Cochabamba - Aeropuerto,2026-09-07 11:00:00,24,0.0,23,56,3,1.8
Cochabamba - Aeropuerto,2026-09-07 11:00:00,27,2.0,27,77,19,2.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,30,0.6,27,76,317,2.2
Cochabamba - Aeropuerto,2026-09-07 11:00:00,33,0.0,21,56,249,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,36,0.0,17,56,248,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,39,0.0,14,56,238,1.8
Cochabamba - Aeropuerto,2026-09-07 11:00:00,42,0.0,14,36,267,1.5
Cochabamba - Aeropuerto,2026-09-07 11:00:00,45,0.0,16,36,292,1.3
Cochabamba - Aeropuerto,2026-09-07 11:00:00,48,0.0,22,36,292,1.5
Cochabamba - Aeropuerto,2026-09-07 11:00:00,51,1.7,27,75,290,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,54,1.4,27,76,276,1.9
Cochabamba - Aeropuerto,2026-09-07 11:00:00,57,0.0,20,36,262,2.0
Cochabamba - Aeropuerto,2026-09-07 11:00:00,60,0.0,16,36,249,1.9
Cochabamba - Aeropuerto,2026-09-07 11:00:00,63,0.0,14,56,233,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,66,0.0,15,56,228,2.2
Cochabamba - Aeropuerto,2026-09-07 11:00:00,69,0.0,16,56,208,2.1
Cochabamba - Aeropuerto,2026-09-07 11:00:00,72,0.0,17,57,228,1.7
Cochabamba - Aeropuerto,2026-09-07 11:00:00,75,1.9,27,77,239,1.3
Cochabamba - Aeropuerto,2026-09-07 11:00:00,78,0.9,27,76,251,1.5
Cochabamba - Aeropuerto,2026-09-07 11:00:00,81,0.0,17,56,255,1.9
Cochabamba - Aeropuerto,2026-09-07 11:00:00,84,0.0,14,56,249,2.0
Cochabamba - Aeropuerto,2026-09-07 11:00:00,87,0.0,15,26,235,2.2
Cochabamba - Aeropuerto,2026-09-07 11:00:00,90,0.0,14,26,257,1.9
Cochabamba - Aeropuerto,2026-09-07 11:00:00,93,0.0,15,26,262,1.4
Cochabamba - Aeropuerto,2026-09-07 11:00:00,96,0.0,18,26,323,2.0
Cochabamba - Aeropuerto,2026-09-07 11:00:00,99,0.0,21,36,20,2.6
Cochabamba - Aeropuerto,2026-09-07 11:00:00,102,0.0,17,36,319,2.3
Cochabamba - Aeropuerto,2026-09-07 11:00:00,105,0.0,14,26,251,2.1
Cochabamba - Aeropuerto,2026-09-07 11:00:00,108,0.0,14,26,246,2.2
Cochabamba - Aeropuerto,2026-09-07 11:00:00,111,0.0,13,26,233,2.4
Cochabamba - Sarco,2026-09-07 11:00:00,3,0.0,28,56,19,2.6
Cochabamba - Sarco,2026-09-07 11:00:00,6,0.0,28,56,13,2.4
Cochabamba - Sarco,2026-09-07 11:00:00,9,0.0,21,37,357,2.0
Cochabamba - Sarco,2026-09-07 11:00:00,12,0.0,16,35,341,1.8
Cochabamba - Sarco,2026-09-07 11:00:00,15,0.0,13,57,316,1.6
Cochabamba - Sarco,2026-09-07 11:00:00,18,0.0,13,56,327,1.8
Cochabamba - Sarco,2026-09-07 11:00:00,21,0.0,16,56,326,1.8
Cochabamba - Sarco,2026-09-07 11:00:00,24,0.0,21,56,348,2.9
Cochabamba - Sarco,2026-09-07 11:00:00,27,1.9,27,76,9,4.1
Cochabamba - Sarco,2026-09-07 11:00:00,30,2.0,28,76,339,2.4
Cochabamba - Sarco,2026-09-07 11:00:00,33,0.0,21,56,325,0.8
Cochabamba - Sarco,2026-09-07 11:00:00,36,0.0,16,56,299,0.9
Cochabamba - Sarco,2026-09-07 11:00:00,39,0.0,13,55,285,0.9
Cochabamba - Sarco,2026-09-07 11:00:00,42,0.0,13,35,330,1.6
Cochabamba - Sarco,2026-09-07 11:00:00,45,0.0,15,35,359,1.6
Cochabamba - Sarco,2026-09-07 11:00:00,48,0.0,21,35,1,3.1
Cochabamba - Sarco,2026-09-07 11:00:00,51,1.7,26,76,2,4.6
Cochabamba - Sarco,2026-09-07 11:00:00,54,1.1,26,77,11,3.7
Cochabamba - Sarco,2026-09-07 11:00:00,57,0.0,18,36,17,2.8
Cochabamba - Sarco,2026-09-07 11:00:00,60,0.0,15,35,85,2.0
Cochabamba - Sarco,2026-09-07 11:00:00,63,0.0,14,57,152,1.1
Cochabamba - Sarco,2026-09-07 11:00:00,66,0.0,13,56,164,1.0
Cochabamba - Sarco,2026-09-07 11:00:00,69,0.0,15,55,141,1.3
Cochabamba - Sarco,2026-09-07 11:00:00,72,0.0,16,57,61,1.9
Cochabamba - Sarco,2026-09-07 11:00:00,75,1.0,24,75,329,2.5
Cochabamba - Sarco,2026-09-07 11:00:00,78,1.1,24,76,337,3.0
Cochabamba - Sarco,2026-09-07 11:00:00,81,0.0,15,56,337,3.4
Cochabamba - Sarco,2026-09-07 11:00:00,84,0.0,13,55,330,3.0
Cochabamba - Sarco,2026-09-07 11:00:00,87,0.0,13,26,319,2.6
Cochabamba - Sarco,2026-09-07 11:00:00,90,0.0,8,26,337,2.1
Cochabamba - Sarco,2026-09-07 11:00:00,93,0.0,9,26,347,1.7
Cochabamba - Sarco,2026-09-07 11:00:00,96,0.0,12,26,30,2.1
Cochabamba - Sarco,2026-09-07 11:00:00,99,0.0,16,36,65,2.5
Cochabamba - Sarco,2026-09-07 11:00:00,102,0.0,14,35,41,2.6
Cochabamba - Sarco,2026-09-07 11:00:00,105,0.0,11,26,18,2.6
Cochabamba - Sarco,2026-09-07 11:00:00,108,0.0,10,26,357,2.7
Cochabamba - Sarco,2026-09-07 11:00:00,111,0.0,9,27,337,2.7
Concepcion,2026-09-07 11:00:00,3,0.0,30,36,140,2.3
Concepcion,2026-09-07 11:00:00,6,0.0,30,36,149,1.9
Concepcion,2026-09-07 11:00:00,9,0.0,26,26,149,1.4
Concepcion,2026-09-07 11:00:00,12,0.0,23,26,169,1.5
Concepcion,2026-09-07 11:00:00,15,0.0,20,36,181,1.4
Concepcion,2026-09-07 11:00:00,18,0.0,20,36,315,1.1
Concepcion,2026-09-07 11:00:00,21,0.0,23,36,5,1.3
Concepcion,2026-09-07 11:00:00,24,0.0,27,36,350,2.9
Concepcion,2026-09-07 11:00:00,27,0.0,32,36,330,4.6
Concepcion,2026-09-07 11:00:00,30,0.0,32,36,322,3.2
Concepcion,2026-09-07 11:00:00,33,0.0,27,26,312,1.8
Concepcion,2026-09-07 11:00:00,36,0.0,24,26,302,1.9
Concepcion,2026-09-07 11:00:00,39,0.0,21,37,292,1.9
Concepcion,2026-09-07 11:00:00,42,0.0,21,36,312,2.1
Concepcion,2026-09-07 11:00:00,45,0.0,25,36,330,2.3
Concepcion,2026-09-07 11:00:00,48,0.0,29,36,330,3.6
Concepcion,2026-09-07 11:00:00,51,0.0,33,36,330,5.0
Concepcion,2026-09-07 11:00:00,54,0.0,33,36,340,3.5
Concepcion,2026-09-07 11:00:00,57,0.0,28,36,349,2.1
Concepcion,2026-09-07 11:00:00,60,0.0,24,36,349,2.0
Concepcion,2026-09-07 11:00:00,63,0.0,21,36,340,2.0
Concepcion,2026-09-07 11:00:00,66,0.0,21,36,340,3.7
Concepcion,2026-09-07 11:00:00,69,0.0,27,36,330,3.9
Concepcion,2026-09-07 11:00:00,72,0.0,30,36,326,4.2
Concepcion,2026-09-07 11:00:00,75,0.0,32,56,316,4.4
Concepcion,2026-09-07 11:00:00,78,0.0,32,56,334,3.3
Concepcion,2026-09-07 11:00:00,81,0.0,28,35,349,2.1
Concepcion,2026-09-07 11:00:00,84,0.0,21,37,329,2.0
Concepcion,2026-09-07 11:00:00,87,0.0,21,26,305,2.0
Concepcion,2026-09-07 11:00:00,90,0.0,28,26,335,4.0
Concepcion,2026-09-07 11:00:00,93,0.0,30,26,345,4.5
Concepcion,2026-09-07 11:00:00,96,0.0,35,26,330,5.5
Concepcion,2026-09-07 11:00:00,99,0.0,40,36,316,6.3
Concepcion,2026-09-07 11:00:00,102,0.0,37,36,306,4.9
Concepcion,2026-09-07 11:00:00,105,0.0,33,36,295,3.4
Concepcion,2026-09-07 11:00:00,108,0.0,30,36,314,2.7
Concepcion,2026-09-07 11:00:00,111,0.0,26,26,329,2.0
Cota Cota Baja,2026-09-07 11:00:00,3,0.0,16,56,294,5.8
Cota Cota Baja,2026-09-07 11:00:00,6,0.0,16,56,335,5.3
Cota Cota Baja,2026-09-07 11:00:00,9,0.0,11,56,7,4.7
Cota Cota Baja,2026-09-07 11:00:00,12,0.0,8,56,348,4.0
Cota Cota Baja,2026-09-07 11:00:00,15,2.3,6,89,329,3.3
Cota Cota Baja,2026-09-07 11:00:00,18,2.1,6,89,34,2.1
Cota Cota Baja,2026-09-07 11:00:00,21,1.2,8,89,86,1.7
Cota Cota Baja,2026-09-07 11:00:00,24,1.8,11,89,20,3.3
Cota Cota Baja,2026-09-07 11:00:00,27,1.4,13,89,308,4.9
Cota Cota Baja,2026-09-07 11:00:00,30,1.3,13,89,350,4.5
Cota Cota Baja,2026-09-07 11:00:00,33,2.1,10,89,28,4.2
Cota Cota Baja,2026-09-07 11:00:00,36,1.6,8,90,45,3.8
Cota Cota Baja,2026-09-07 11:00:00,39,0.7,6,89,57,3.3
Cota Cota Baja,2026-09-07 11:00:00,42,0.0,6,37,146,2.0
Cota Cota Baja,2026-09-07 11:00:00,45,0.0,8,35,201,0.8
Cota Cota Baja,2026-09-07 11:00:00,48,0.0,11,37,245,2.1
Cota Cota Baja,2026-09-07 11:00:00,51,0.0,14,56,284,3.4
Cota Cota Baja,2026-09-07 11:00:00,54,0.0,14,56,315,3.4
Cota Cota Baja,2026-09-07 11:00:00,57,0.0,9,36,343,3.4
Cota Cota Baja,2026-09-07 11:00:00,60,0.0,5,37,125,3.3
Cota Cota Baja,2026-09-07 11:00:00,63,0.0,3,57,174,3.2
Cota Cota Baja,2026-09-07 11:00:00,66,0.0,3,56,112,2.5
Cota Cota Baja,2026-09-07 11:00:00,69,0.0,6,56,135,3.0
Cota Cota Baja,2026-09-07 11:00:00,72,0.0,8,56,229,2.8
Cota Cota Baja,2026-09-07 11:00:00,75,1.5,15,89,319,2.5
Cota Cota Baja,2026-09-07 11:00:00,78,1.9,15,89,335,3.3
Cota Cota Baja,2026-09-07 11:00:00,81,0.0,8,56,350,4.1
Cota Cota Baja,2026-09-07 11:00:00,84,0.0,4,56,344,3.3
Cota Cota Baja,2026-09-07 11:00:00,87,0.0,0,25,328,2.4
Cota Cota Baja,2026-09-07 11:00:00,90,0.0,0,25,311,2.9
Cota Cota Baja,2026-09-07 11:00:00,93,0.0,5,26,331,2.7
Cota Cota Baja,2026-09-07 11:00:00,96,0.0,9,26,311,4.9
Cota Cota Baja,2026-09-07 11:00:00,99,0.0,16,36,290,7.0
Cota Cota Baja,2026-09-07 11:00:00,102,0.0,15,35,336,5.7
Cota Cota Baja,2026-09-07 11:00:00,105,0.0,7,26,21,4.4
Cota Cota Baja,2026-09-07 11:00:00,108,0.0,0,26,32,3.3
Cota Cota Baja,2026-09-07 11:00:00,111,0.0,0,25,36,2.1
Cotagaita,2026-09-07 11:00:00,3,0.0,26,37,270,7.6
Cotagaita,2026-09-07 11:00:00,6,0.0,26,36,289,5.3
Cotagaita,2026-09-07 11:00:00,9,0.0,16,36,297,3.0
Cotagaita,2026-09-07 11:00:00,12,0.0,9,36,297,2.6
Cotagaita,2026-09-07 11:00:00,15,0.0,4,36,297,2.3
Cotagaita,2026-09-07 11:00:00,18,0.0,4,36,279,2.3
Cotagaita,2026-09-07 11:00:00,21,0.0,13,36,250,1.7
Cotagaita,2026-09-07 11:00:00,24,0.0,17,36,260,5.4
Cotagaita,2026-09-07 11:00:00,27,0.0,26,56,270,9.0
Cotagaita,2026-09-07 11:00:00,30,0.0,26,56,270,7.5
Cotagaita,2026-09-07 11:00:00,33,0.0,17,36,270,6.1
Cotagaita,2026-09-07 11:00:00,36,0.0,8,36,282,4.7
Cotagaita,2026-09-07 11:00:00,39,0.0,4,37,290,3.2
Cotagaita,2026-09-07 11:00:00,42,0.0,4,27,263,2.6
Cotagaita,2026-09-07 11:00:00,45,0.0,11,27,251,2.2
Cotagaita,2026-09-07 11:00:00,48,0.0,17,26,261,6.6
Cotagaita,2026-09-07 11:00:00,51,0.0,27,26,270,11.0
Cotagaita,2026-09-07 11:00:00,54,0.0,27,27,278,7.4
Cotagaita,2026-09-07 11:00:00,57,0.0,14,26,278,3.7
Cotagaita,2026-09-07 11:00:00,60,0.0,7,26,271,3.4
Cotagaita,2026-09-07 11:00:00,63,0.0,2,36,261,3.0
Cotagaita,2026-09-07 11:00:00,66,0.0,2,36,280,2.5
Cotagaita,2026-09-07 11:00:00,69,0.0,10,36,261,2.1
Cotagaita,2026-09-07 11:00:00,72,0.0,15,37,270,6.9
Cotagaita,2026-09-07 11:00:00,75,0.0,27,56,270,11.6
Cotagaita,2026-09-07 11:00:00,78,0.0,27,56,270,9.1
Cotagaita,2026-09-07 11:00:00,81,0.0,14,56,270,6.5
Cotagaita,2026-09-07 11:00:00,84,0.0,6,56,280,5.0
Cotagaita,2026-09-07 11:00:00,87,0.0,0,27,280,3.6
Cotagaita,2026-09-07 11:00:00,90,0.0,0,26,299,2.9
Cotagaita,2026-09-07 11:00:00,93,0.0,10,27,299,2.3
Cotagaita,2026-09-07 11:00:00,96,0.0,15,26,289,6.3
Cotagaita,2026-09-07 11:00:00,99,0.0,27,26,270,10.3
Cotagaita,2026-09-07 11:00:00,102,0.0,27,26,280,7.2
Cotagaita,2026-09-07 11:00:00,105,0.0,14,26,282,4.2
Cotagaita,2026-09-07 11:00:00,108,0.0,0,26,359,2.5
Cotagaita,2026-09-07 11:00:00,111,0.0,0,26,68,0.8
Covendo,2026-09-07 11:00:00,3,0.0,30,56,358,1.9
Covendo,2026-09-07 11:00:00,6,0.0,30,56,58,1.2
Covendo,2026-09-07 11:00:00,9,0.0,25,36,109,0.4
Covendo,2026-09-07 11:00:00,12,0.0,21,36,155,0.7
Covendo,2026-09-07 11:00:00,15,0.0,14,36,191,1.0
Covendo,2026-09-07 11:00:00,18,0.0,14,36,213,0.7
Covendo,2026-09-07 11:00:00,21,0.0,19,36,220,0.5
Covendo,2026-09-07 11:00:00,24,0.0,21,36,288,1.4
Covendo,2026-09-07 11:00:00,27,1.8,24,89,351,2.3
Covendo,2026-09-07 11:00:00,30,1.0,24,88,318,1.5
Covendo,2026-09-07 11:00:00,33,0.0,22,56,278,0.7
Covendo,2026-09-07 11:00:00,36,0.0,19,56,238,0.9
Covendo,2026-09-07 11:00:00,39,0.0,15,36,191,1.1
Covendo,2026-09-07 11:00:00,42,0.0,15,56,195,1.0
Covendo,2026-09-07 11:00:00,45,0.0,19,56,213,0.7
Covendo,2026-09-07 11:00:00,48,0.0,22,57,283,1.6
Covendo,2026-09-07 11:00:00,51,0.0,25,36,348,2.5
Covendo,2026-09-07 11:00:00,54,0.0,25,36,288,2.0
Covendo,2026-09-07 11:00:00,57,0.0,22,56,220,1.4
Covendo,2026-09-07 11:00:00,60,0.0,19,56,213,1.3
Covendo,2026-09-07 11:00:00,63,0.0,16,56,203,1.2
Covendo,2026-09-07 11:00:00,66,0.0,16,57,201,1.1
Covendo,2026-09-07 11:00:00,69,0.0,19,56,208,1.0
Covendo,2026-09-07 11:00:00,72,0.0,22,56,241,1.2
Covendo,2026-09-07 11:00:00,75,1.3,25,88,266,1.3
Covendo,2026-09-07 11:00:00,78,1.0,25,89,243,1.5
Covendo,2026-09-07 11:00:00,81,1.0,22,88,213,1.5
Covendo,2026-09-07 11:00:00,84,1.0,20,88,221,1.1
Covendo,2026-09-07 11:00:00,87,0.0,17,37,221,0.8
Covendo,2026-09-07 11:00:00,90,0.0,17,36,223,0.9
Covendo,2026-09-07 11:00:00,93,0.0,19,36,213,0.8
Covendo,2026-09-07 11:00:00,96,0.0,22,37,273,1.6
Covendo,2026-09-07 11:00:00,99,0.0,24,56,328,2.3
Covendo,2026-09-07 11:00:00,102,0.0,24,56,252,1.5
Covendo,2026-09-07 11:00:00,105,0.0,21,56,175,0.7
Covendo,2026-09-07 11:00:00,108,0.0,17,57,192,0.9
Covendo,2026-09-07 11:00:00,111,0.0,17,56,201,1.2
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,3,0.0,30,26,147,2.7
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,6,0.0,30,26,154,2.5
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,9,0.0,26,36,157,2.2
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,12,0.0,23,36,140,1.9
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,15,0.0,19,36,120,1.5
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,18,0.0,19,36,350,1.4
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,21,0.0,24,36,337,1.7
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,24,0.0,27,36,330,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-09-07 11:00:00,27,0.0,32,35,320,6.0
